source_row_id,cxc_id,cod_apli_prod,descri_cod_apli_prod,num_cta,cod_trn,descri_cod_trn,creation_date,last_payment_date,reference_date,vlr_original,vlr_pagado,vlr_pendiente_pago,age_days,days_since_last_payment,days_creation_to_last_payment,recovery_rate,pending_rate,payment_status,is_fully_paid,is_partially_paid,is_unpaid,is_amount_consistent,has_payment_date_without_paid_amount,age_bucket
9092,CXC_009092,S,AHORRO,77171825012,834,CARGO FISCAL TRANSACCIONAL,2025-04-01,2025-08-17,2025-10-24,261.1,174.77,86.33,206,68,138,0.66936,0.33064,pago_parcial,0,1,0,1,0,181_360_dias
9093,CXC_009093,S,AHORRO,20353739575,1517,COBRO SERVICIO TRANSPORTE,2025-05-23,2025-09-04,2025-10-24,13258.59,13258.59,0.0,154,50,104,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9094,CXC_009094,S,AHORRO,58372846457,497,PAGO SERVICIO ELECTRONICO,2025-02-03,2025-09-30,2025-10-24,379.2,379.2,0.0,263,24,239,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9095,CXC_009095,S,AHORRO,26922002873,1517,COBRO SERVICIO TRANSPORTE,2025-03-21,2025-05-22,2025-10-24,46.73,46.73,0.0,217,155,62,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9096,CXC_009096,S,AHORRO,74130268119,2262,RETIRO CIERRE CUENTA B,2025-05-27,2025-06-08,2025-10-24,1232.64,1232.64,0.0,150,138,12,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9097,CXC_009097,S,AHORRO,45167976689,834,CARGO FISCAL TRANSACCIONAL,2025-03-08,2025-10-16,2025-10-24,5227.97,0.0,5227.97,230,8,222,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9098,CXC_009098,S,AHORRO,42609136644,834,CARGO FISCAL TRANSACCIONAL,2025-03-10,2025-06-15,2025-10-24,1065.73,1065.73,0.0,228,131,97,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9099,CXC_009099,S,AHORRO,50654160422,627,TRANSFERENCIA BILLETERA A,2024-11-01,2025-06-10,2025-10-24,22134.35,22134.35,0.0,357,136,221,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9100,CXC_009100,S,AHORRO,47684781018,627,TRANSFERENCIA BILLETERA A,2025-04-09,2025-07-05,2025-10-24,9256.76,9256.76,0.0,198,111,87,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9101,CXC_009101,S,AHORRO,46100973256,834,CARGO FISCAL TRANSACCIONAL,2025-05-08,2025-07-01,2025-10-24,2706.41,2706.41,0.0,169,115,54,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9102,CXC_009102,S,AHORRO,84236203303,834,CARGO FISCAL TRANSACCIONAL,2025-03-06,2025-06-25,2025-10-24,32745.37,21918.27,10827.1,232,121,111,0.669355,0.330645,pago_parcial,0,1,0,1,0,181_360_dias
9103,CXC_009103,S,AHORRO,25904864041,1517,COBRO SERVICIO TRANSPORTE,2024-11-12,2024-12-12,2025-10-24,1422.34,1422.34,0.0,346,316,30,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9104,CXC_009104,S,AHORRO,87393297218,834,CARGO FISCAL TRANSACCIONAL,2025-01-20,2025-04-08,2025-10-24,408.35,408.35,0.0,277,199,78,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9105,CXC_009105,S,AHORRO,83388493654,834,CARGO FISCAL TRANSACCIONAL,2025-07-07,2025-10-15,2025-10-24,15802.96,15802.96,0.0,109,9,100,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9106,CXC_009106,D,CORRIENTE,17935666449,1049,TRASLADO INTERBANCOS VIRTUAL,2025-04-09,2025-07-22,2025-10-24,300.08,300.08,0.0,198,94,104,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9107,CXC_009107,S,AHORRO,92468563984,323,PAGO CUENTAS CANAL VIRTUAL,2025-06-01,2025-10-22,2025-10-24,5237.44,3505.71,1731.73,145,2,143,0.669356,0.330644,pago_parcial,0,1,0,1,0,91_180_dias
9108,CXC_009108,S,AHORRO,35153429382,497,PAGO SERVICIO ELECTRONICO,2025-03-05,2025-08-31,2025-10-24,321.84,321.84,0.0,233,54,179,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9109,CXC_009109,S,AHORRO,23781883457,2107,CARGO FISCAL IVA TRASLADO,2025-04-14,2025-04-16,2025-10-24,7344.22,4915.89,2428.33,193,191,2,0.669355,0.330645,pago_parcial,0,1,0,1,0,181_360_dias
9110,CXC_009110,S,AHORRO,32265029815,2107,CARGO FISCAL IVA TRASLADO,2024-11-12,2025-06-02,2025-10-24,1528.96,1528.96,0.0,346,144,202,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9111,CXC_009111,S,AHORRO,84989239487,137,COMISION RETIRO CANAL A,2025-07-17,2025-08-13,2025-10-24,653.85,653.85,0.0,99,72,27,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9112,CXC_009112,S,AHORRO,74776277125,176,COMISION RETIRO CORRESPONSAL B,2025-05-23,2025-08-16,2025-10-24,1626.51,1626.51,0.0,154,69,85,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9113,CXC_009113,S,AHORRO,82311788915,834,CARGO FISCAL TRANSACCIONAL,2025-03-22,2025-07-27,2025-10-24,2828.48,2828.48,0.0,216,89,127,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9114,CXC_009114,S,AHORRO,69427407019,497,PAGO SERVICIO ELECTRONICO,2025-06-08,2025-08-05,2025-10-24,2607.3,2607.3,0.0,138,80,58,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9115,CXC_009115,S,AHORRO,67872470568,834,CARGO FISCAL TRANSACCIONAL,2025-01-20,2025-05-16,2025-10-24,6900.43,6900.43,0.0,277,161,116,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9116,CXC_009116,S,AHORRO,72297896625,834,CARGO FISCAL TRANSACCIONAL,2024-10-24,2025-10-08,2025-10-24,4527.45,3030.47,1496.98,365,16,349,0.669355,0.330645,pago_parcial,0,1,0,1,0,361_mas_dias
9117,CXC_009117,S,AHORRO,77694831387,1157,COMISION CONSULTA SALDO,2025-02-23,2025-04-19,2025-10-24,13439.44,13439.44,0.0,243,188,55,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9118,CXC_009118,S,AHORRO,10468778406,834,CARGO FISCAL TRANSACCIONAL,2024-12-18,2025-01-21,2025-10-24,5671.57,5671.57,0.0,310,276,34,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9119,CXC_009119,S,AHORRO,94823341764,2107,CARGO FISCAL IVA TRASLADO,2025-04-28,2025-09-22,2025-10-24,2233.44,2233.44,0.0,179,32,147,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9120,CXC_009120,S,AHORRO,26694777862,311,COMISION TRASLADO DISPOSITIVO,2025-07-22,2025-10-22,2025-10-24,1967.45,1796.53,170.92,94,2,92,0.913126,0.086874,pago_parcial,0,1,0,1,0,91_180_dias
9121,CXC_009121,S,AHORRO,89654049928,834,CARGO FISCAL TRANSACCIONAL,2025-02-02,2025-07-31,2025-10-24,334.84,334.84,0.0,264,85,179,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9122,CXC_009122,S,AHORRO,35908093316,834,CARGO FISCAL TRANSACCIONAL,2025-07-06,2025-10-18,2025-10-24,43217.27,43217.27,0.0,110,6,104,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9123,CXC_009123,S,AHORRO,55262151345,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-09,2025-03-15,2025-10-24,12983.54,0.0,12983.54,229,223,6,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9124,CXC_009124,S,AHORRO,35766287279,2107,CARGO FISCAL IVA TRASLADO,2025-07-12,2025-07-24,2025-10-24,575.68,575.68,0.0,104,92,12,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9125,CXC_009125,S,AHORRO,19654197650,834,CARGO FISCAL TRANSACCIONAL,2025-02-16,2025-08-30,2025-10-24,46544.93,31155.07,15389.86,250,55,195,0.669355,0.330645,pago_parcial,0,1,0,1,0,181_360_dias
9126,CXC_009126,S,AHORRO,27917055214,627,TRANSFERENCIA BILLETERA A,2025-05-14,2025-10-14,2025-10-24,643.69,643.69,0.0,163,10,153,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9127,CXC_009127,S,AHORRO,25888771074,2107,CARGO FISCAL IVA TRASLADO,2025-02-17,2025-07-11,2025-10-24,14409.69,14409.69,0.0,249,105,144,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9128,CXC_009128,S,AHORRO,32823227626,87,CARGO FISCAL IVA COMISION B,2025-05-12,2025-10-08,2025-10-24,1231.83,1231.83,0.0,165,16,149,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9129,CXC_009129,S,AHORRO,33875582875,87,CARGO FISCAL IVA COMISION B,2025-03-19,2025-08-27,2025-10-24,8061.13,8061.13,0.0,219,58,161,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9130,CXC_009130,S,AHORRO,31203722771,1517,COBRO SERVICIO TRANSPORTE,2025-03-11,2025-10-09,2025-10-24,9357.44,9357.44,0.0,227,15,212,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9131,CXC_009131,S,AHORRO,49078791262,1517,COBRO SERVICIO TRANSPORTE,2024-12-14,2025-02-18,2025-10-24,701.98,701.98,0.0,314,248,66,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9132,CXC_009132,S,AHORRO,22488057079,2107,CARGO FISCAL IVA TRASLADO,2024-11-06,2025-06-07,2025-10-24,382.65,382.65,0.0,352,139,213,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9133,CXC_009133,S,AHORRO,43302530741,834,CARGO FISCAL TRANSACCIONAL,2025-01-01,2025-06-18,2025-10-24,1757.15,0.0,1757.15,296,128,168,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9134,CXC_009134,S,AHORRO,91103907124,1705,TRANSFERENCIA BOTON DIGITAL,2024-10-28,2024-12-17,2025-10-24,6226.83,6226.83,0.0,361,311,50,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
9135,CXC_009135,S,AHORRO,61575578376,834,CARGO FISCAL TRANSACCIONAL,2024-10-25,2025-06-20,2025-10-24,1758.71,1758.71,0.0,364,126,238,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
9136,CXC_009136,S,AHORRO,52822801953,834,CARGO FISCAL TRANSACCIONAL,2024-12-14,2025-10-22,2025-10-24,18210.96,12189.59,6021.37,314,2,312,0.669355,0.330645,pago_parcial,0,1,0,1,0,181_360_dias
9137,CXC_009137,S,AHORRO,46151509644,1517,COBRO SERVICIO TRANSPORTE,2025-01-27,2025-05-22,2025-10-24,1501.33,0.0,1501.33,270,155,115,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9138,CXC_009138,S,AHORRO,73720469899,788,TRANSFERENCIA CANAL FISICO,2025-04-23,2025-07-25,2025-10-24,1999.3,1817.12,182.18,184,91,93,0.908878,0.091122,pago_parcial,0,1,0,1,0,181_360_dias
9139,CXC_009139,S,AHORRO,62636549648,497,PAGO SERVICIO ELECTRONICO,2025-07-22,2025-08-17,2025-10-24,813.92,813.92,0.0,94,68,26,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9140,CXC_009140,S,AHORRO,71198678001,311,COMISION TRASLADO DISPOSITIVO,2025-03-12,2025-10-16,2025-10-24,8311.68,8311.68,0.0,226,8,218,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9141,CXC_009141,S,AHORRO,84990396520,1517,COBRO SERVICIO TRANSPORTE,2024-10-26,2025-02-16,2025-10-24,16313.92,16313.92,0.0,363,250,113,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
9142,CXC_009142,S,AHORRO,80148236131,2477,PAGO APLICACION MOVIL,2025-05-27,2025-06-15,2025-10-24,2690.95,2690.95,0.0,150,131,19,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9143,CXC_009143,S,AHORRO,96955623617,834,CARGO FISCAL TRANSACCIONAL,2025-01-15,2025-01-16,2025-10-24,711.91,476.52,235.39,282,281,1,0.669354,0.330646,pago_parcial,0,1,0,1,0,181_360_dias
9144,CXC_009144,S,AHORRO,83814013875,834,CARGO FISCAL TRANSACCIONAL,2025-04-18,2025-04-27,2025-10-24,2418.16,0.0,2418.16,189,180,9,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9145,CXC_009145,S,AHORRO,32110371898,176,COMISION RETIRO CORRESPONSAL B,2024-11-01,2025-06-18,2025-10-24,3989.37,3989.37,0.0,357,128,229,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9146,CXC_009146,S,AHORRO,45309402602,1517,COBRO SERVICIO TRANSPORTE,2025-02-13,2025-03-01,2025-10-24,5119.42,5119.42,0.0,253,237,16,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9147,CXC_009147,S,AHORRO,85764428667,176,COMISION RETIRO CORRESPONSAL B,2024-10-29,2025-01-15,2025-10-24,171806.98,114999.83,56807.15,360,282,78,0.669355,0.330645,pago_parcial,0,1,0,1,0,181_360_dias
9148,CXC_009148,S,AHORRO,31284168083,1517,COBRO SERVICIO TRANSPORTE,2025-05-18,2025-08-21,2025-10-24,1023.31,1023.31,0.0,159,64,95,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9149,CXC_009149,S,AHORRO,23836298418,834,CARGO FISCAL TRANSACCIONAL,2025-06-29,2025-07-08,2025-10-24,3098.75,3098.75,0.0,117,108,9,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9150,CXC_009150,S,AHORRO,28009147872,1517,COBRO SERVICIO TRANSPORTE,2025-07-25,2025-09-28,2025-10-24,452.07,452.07,0.0,91,26,65,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9151,CXC_009151,S,AHORRO,18423809478,834,CARGO FISCAL TRANSACCIONAL,2025-01-02,2025-01-16,2025-10-24,403.78,301.46,102.32,295,281,14,0.746595,0.253405,pago_parcial,0,1,0,1,0,181_360_dias
9152,CXC_009152,S,AHORRO,99592466739,1256,CARGO MORA TARJETA C,2025-03-05,2025-04-05,2025-10-24,2234.38,2234.38,0.0,233,202,31,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9153,CXC_009153,S,AHORRO,69918985455,1705,TRANSFERENCIA BOTON DIGITAL,2025-06-10,2025-07-28,2025-10-24,464.45,310.88,153.57,136,88,48,0.669351,0.330649,pago_parcial,0,1,0,1,0,91_180_dias
9154,CXC_009154,S,AHORRO,98200494531,176,COMISION RETIRO CORRESPONSAL B,2024-12-29,2025-08-01,2025-10-24,159.5,159.5,0.0,299,84,215,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9155,CXC_009155,S,AHORRO,36804370571,2133,RETIRO CIERRE CUENTA A,2025-05-02,2025-09-30,2025-10-24,7760.3,7760.3,0.0,175,24,151,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9156,CXC_009156,S,AHORRO,57868928692,1642,CXC DEPOSITO CANAL,2024-11-30,2025-06-14,2025-10-24,14857.13,14857.13,0.0,328,132,196,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9157,CXC_009157,S,AHORRO,30599149424,2106,COMISION TRANSFERENCIA EXTERNA B,2025-05-18,2025-05-20,2025-10-24,1972.1,1972.1,0.0,159,157,2,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9158,CXC_009158,S,AHORRO,81309080043,365,PAGO CANAL QR,2025-02-02,2025-05-11,2025-10-24,301.03,301.03,0.0,264,166,98,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9159,CXC_009159,S,AHORRO,66779979577,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-21,2025-10-13,2025-10-24,3519.69,0.0,3519.69,125,11,114,0.0,1.0,sin_pago,0,0,1,1,1,91_180_dias
9160,CXC_009160,S,AHORRO,53778022810,834,CARGO FISCAL TRANSACCIONAL,2025-07-26,2025-09-09,2025-10-24,382.7,382.7,0.0,90,45,45,1.0,0.0,pagada_total,1,0,0,1,0,61_90_dias
9161,CXC_009161,S,AHORRO,47090742542,1734,CARGO MORA OBLIGACION,2025-02-20,2025-04-20,2025-10-24,2025.21,2025.21,0.0,246,187,59,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9162,CXC_009162,S,AHORRO,79998857723,834,CARGO FISCAL TRANSACCIONAL,2025-06-12,2025-07-13,2025-10-24,320.41,320.41,0.0,134,103,31,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9163,CXC_009163,S,AHORRO,92623673094,1248,CARGO MORA TARJETA A,2025-01-29,2025-05-04,2025-10-24,1746.99,1746.99,0.0,268,173,95,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9164,CXC_009164,S,AHORRO,24386942399,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-26,2025-01-30,2025-10-24,15371.85,15371.85,0.0,271,267,4,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9165,CXC_009165,S,AHORRO,32588979369,1517,COBRO SERVICIO TRANSPORTE,2024-11-22,2025-05-24,2025-10-24,2459.04,2459.04,0.0,336,153,183,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9166,CXC_009166,S,AHORRO,90930342125,834,CARGO FISCAL TRANSACCIONAL,2025-07-25,2025-08-13,2025-10-24,466.38,466.38,0.0,91,72,19,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9167,CXC_009167,S,AHORRO,98763791429,497,PAGO SERVICIO ELECTRONICO,2025-04-05,2025-07-22,2025-10-24,40735.41,40735.41,0.0,202,94,108,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9168,CXC_009168,S,AHORRO,91115494880,834,CARGO FISCAL TRANSACCIONAL,2024-12-15,2025-09-18,2025-10-24,3146.46,3146.46,0.0,313,36,277,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9169,CXC_009169,S,AHORRO,27787838964,1517,COBRO SERVICIO TRANSPORTE,2025-03-11,2025-06-01,2025-10-24,10450.65,10450.65,0.0,227,145,82,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9170,CXC_009170,S,AHORRO,65644607483,1517,COBRO SERVICIO TRANSPORTE,2025-02-27,2025-04-08,2025-10-24,7224.54,7224.54,0.0,239,199,40,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9171,CXC_009171,S,AHORRO,17551073204,349,ABONO CREDITO MORA,2024-10-24,2025-07-24,2025-10-24,1849.54,1849.54,0.0,365,92,273,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
9172,CXC_009172,S,AHORRO,11480028064,2106,COMISION TRANSFERENCIA EXTERNA B,2024-10-28,2024-12-29,2025-10-24,11979.97,11979.97,0.0,361,299,62,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
9173,CXC_009173,S,AHORRO,86228288697,834,CARGO FISCAL TRANSACCIONAL,2024-11-11,2024-12-05,2025-10-24,344.34,344.34,0.0,347,323,24,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9174,CXC_009174,S,AHORRO,28360177145,1517,COBRO SERVICIO TRANSPORTE,2025-03-13,2025-08-30,2025-10-24,2832.78,2832.78,0.0,225,55,170,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9175,CXC_009175,S,AHORRO,42018016062,1517,COBRO SERVICIO TRANSPORTE,2025-04-20,2025-09-30,2025-10-24,1317.26,1317.26,0.0,187,24,163,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9176,CXC_009176,S,AHORRO,91276411022,1517,COBRO SERVICIO TRANSPORTE,2025-02-08,2025-04-03,2025-10-24,3793.63,3793.63,0.0,258,204,54,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9177,CXC_009177,S,AHORRO,87077987261,86,COMISION SERVICIO BANCARIO B,2024-11-01,2025-09-25,2025-10-24,475.64,475.64,0.0,357,29,328,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9178,CXC_009178,S,AHORRO,81470205568,462,DEBITO TRANSACCION RECHAZADA,2024-11-27,2024-11-29,2025-10-24,8006.56,8006.56,0.0,331,329,2,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9179,CXC_009179,S,AHORRO,35194256769,2133,RETIRO CIERRE CUENTA A,2025-07-10,2025-08-07,2025-10-24,688.1,688.1,0.0,106,78,28,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9180,CXC_009180,S,AHORRO,56096733060,497,PAGO SERVICIO ELECTRONICO,2025-04-27,2025-05-21,2025-10-24,167.21,167.21,0.0,180,156,24,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9181,CXC_009181,S,AHORRO,71874491628,1517,COBRO SERVICIO TRANSPORTE,2024-12-10,2025-03-20,2025-10-24,23777.7,23777.7,0.0,318,218,100,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9182,CXC_009182,S,AHORRO,66442291065,834,CARGO FISCAL TRANSACCIONAL,2024-12-09,2025-03-19,2025-10-24,597.51,597.51,0.0,319,219,100,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9183,CXC_009183,S,AHORRO,87295044698,1726,TRANSFERENCIA CANAL QR,2024-12-11,2025-10-05,2025-10-24,2583.12,2583.12,0.0,317,19,298,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9184,CXC_009184,S,AHORRO,74077440866,2107,CARGO FISCAL IVA TRASLADO,2024-12-23,2025-04-09,2025-10-24,708.16,708.16,0.0,305,198,107,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9185,CXC_009185,S,AHORRO,90920284878,2107,CARGO FISCAL IVA TRASLADO,2025-02-09,2025-09-20,2025-10-24,1543.12,0.0,1543.12,257,34,223,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9186,CXC_009186,S,AHORRO,68369905019,627,TRANSFERENCIA BILLETERA A,2025-02-06,2025-05-17,2025-10-24,5509.81,5509.81,0.0,260,160,100,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9187,CXC_009187,S,AHORRO,65777276474,1517,COBRO SERVICIO TRANSPORTE,2025-04-23,2025-09-02,2025-10-24,204.97,204.97,0.0,184,52,132,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9188,CXC_009188,S,AHORRO,30047179605,1157,COMISION CONSULTA SALDO,2024-12-11,2025-03-10,2025-10-24,1065.06,712.9,352.16,317,228,89,0.669352,0.330648,pago_parcial,0,1,0,1,0,181_360_dias
9189,CXC_009189,S,AHORRO,67915638679,834,CARGO FISCAL TRANSACCIONAL,2025-06-24,2025-06-30,2025-10-24,325.57,325.57,0.0,122,116,6,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9190,CXC_009190,S,AHORRO,47170299298,87,CARGO FISCAL IVA COMISION B,2024-11-24,2025-09-26,2025-10-24,4943.07,4943.07,0.0,334,28,306,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9191,CXC_009191,S,AHORRO,15551668648,67,CARGO FISCAL IVA COMISION A,2025-01-02,2025-03-02,2025-10-24,3695.79,3695.79,0.0,295,236,59,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9192,CXC_009192,S,AHORRO,21118426194,1517,COBRO SERVICIO TRANSPORTE,2025-03-01,2025-03-25,2025-10-24,19096.34,19096.34,0.0,237,213,24,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9193,CXC_009193,S,AHORRO,68082909366,1517,COBRO SERVICIO TRANSPORTE,2025-07-15,2025-10-20,2025-10-24,923.43,923.43,0.0,101,4,97,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9194,CXC_009194,S,AHORRO,34865034135,1517,COBRO SERVICIO TRANSPORTE,2025-05-03,2025-05-04,2025-10-24,5601.43,3749.34,1852.09,174,173,1,0.669354,0.330646,pago_parcial,0,1,0,1,0,91_180_dias
9195,CXC_009195,S,AHORRO,83698642869,1517,COBRO SERVICIO TRANSPORTE,2025-07-18,2025-08-26,2025-10-24,1044.5,1044.5,0.0,98,59,39,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9196,CXC_009196,S,AHORRO,35748496878,834,CARGO FISCAL TRANSACCIONAL,2025-03-21,2025-05-18,2025-10-24,1294.25,1294.25,0.0,217,159,58,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9197,CXC_009197,S,AHORRO,49838416242,2107,CARGO FISCAL IVA TRASLADO,2024-11-04,2025-04-22,2025-10-24,3170.73,3170.73,0.0,354,185,169,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9198,CXC_009198,S,AHORRO,73451285546,497,PAGO SERVICIO ELECTRONICO,2025-02-16,2025-04-29,2025-10-24,1747.16,1747.16,0.0,250,178,72,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9199,CXC_009199,S,AHORRO,82258119687,834,CARGO FISCAL TRANSACCIONAL,2025-05-11,2025-07-02,2025-10-24,5144.9,5144.9,0.0,166,114,52,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9200,CXC_009200,S,AHORRO,21677486627,1517,COBRO SERVICIO TRANSPORTE,2025-01-21,2025-10-22,2025-10-24,584.41,584.41,0.0,276,2,274,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9201,CXC_009201,S,AHORRO,72340689260,87,CARGO FISCAL IVA COMISION B,2024-11-20,2025-09-22,2025-10-24,80.91,0.0,80.91,338,32,306,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9202,CXC_009202,S,AHORRO,71589824086,627,TRANSFERENCIA BILLETERA A,2025-04-02,2025-08-23,2025-10-24,2689.92,2689.92,0.0,205,62,143,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9203,CXC_009203,S,AHORRO,46889138080,1517,COBRO SERVICIO TRANSPORTE,2025-07-09,2025-08-16,2025-10-24,6444.24,6444.24,0.0,107,69,38,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9204,CXC_009204,S,AHORRO,12513671509,1517,COBRO SERVICIO TRANSPORTE,2024-12-05,2025-09-20,2025-10-24,2359.82,0.0,2359.82,323,34,289,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
9205,CXC_009205,S,AHORRO,42973291741,1275,REVERSO CONSIGNACION EFECTIVO,2025-07-20,2025-08-15,2025-10-24,503.96,503.96,0.0,96,70,26,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
9206,CXC_009206,S,AHORRO,13710208901,2107,CARGO FISCAL IVA TRASLADO,2024-12-28,2025-04-28,2025-10-24,5081.55,5081.55,0.0,300,179,121,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9207,CXC_009207,S,AHORRO,89439514786,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-11,2025-10-16,2025-10-24,5148.1,5148.1,0.0,347,8,339,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9208,CXC_009208,S,AHORRO,82658458460,2107,CARGO FISCAL IVA TRASLADO,2025-03-10,2025-03-13,2025-10-24,286.44,286.44,0.0,228,225,3,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
9209,CXC_009209,S,AHORRO,50603188807,834,CARGO FISCAL TRANSACCIONAL,2024-11-01,2024-11-22,2025-10-24,6608.07,6608.07,0.0,357,336,21,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
